"CORA compilation"
elevation,idx_colony,latitude,longitude,name
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
-700.0,2,41.71967,17.06083,SaM-43148
